ESI_Global_normalised_madiff,EDI_EURUSD_spread_spotvma,EDI_G10_normalised_spotvma,EDI_Global_normalised_madiff,Date,RF,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret,
49.47804275,-15.77120744,-3.922309472,8.85751837,04/06/2018,0.003493911,0.020369797,1,-0.047619048,0,0,0.005479338,0.013685725,
49.14836047,-16.6308983,-3.694003242,8.713417348,05/06/2018,0.000482715,0.019540219,1,0.047619048,1,0.000482715,0.005962053,0.01416844,
48.8294905,-16.65543573,-3.317232998,8.576803384,06/06/2018,0.001416381,0.023737165,1,0.142857143,1,0.001416381,0.007378433,0.01558482,
48.51042906,-17.95730143,-4.222377953,8.409581855,07/06/2018,-6.47E-05,0.021097933,1,0.238095238,1,-6.47E-05,0.007313735,0.015520122,
48.1739426,-18.75398331,-5.822414631,8.197211883,08/06/2018,0.002516103,0.019764262,1,0.333333333,1,0.002516103,0.009829838,0.018036225,
47.222878,-18.29805629,-5.978061026,7.594044831,11/06/2018,8.72E-05,0.017992067,1,0.428571429,1,8.72E-05,0.009917076,0.018123463,
46.92485013,-19.24784885,-5.568348098,7.393184102,12/06/2018,0.000564963,0.021278342,1,0.428571429,1,0.000564963,0.010482039,0.018688426,
46.59730177,-19.25587931,-5.717096078,7.195216588,13/06/2018,-0.002651521,0.012853052,1,0.428571429,1,-0.002651521,0.007830518,0.016036905,
46.26355597,-20.49950179,-4.252367624,6.960670579,14/06/2018,0.007572239,0.011361578,1,0.523809524,1,0.007572239,0.015402756,0.023609143,
45.95751451,-20.02743698,-4.447536341,6.719679239,15/06/2018,-0.000413617,0.017010314,1,0.619047619,1,-0.000413617,0.01498914,0.023195527,
45.11266391,-18.83761753,-4.301200551,6.132128358,18/06/2018,-0.001584385,0.015298745,1,0.714285714,1,-0.001584385,0.013404755,0.021611142,
44.85231931,-18.52755996,-4.256762087,5.973108114,19/06/2018,0.003371191,0.015424481,1,0.80952381,1,0.003371191,0.016775946,0.024982333,
44.59738338,-18.28450037,-4.145077129,5.82610817,20/06/2018,0.000228455,0.010097001,1,0.80952381,1,0.000228455,0.017004402,0.025210789,
44.34767807,-17.72907879,-4.269255389,5.676975571,21/06/2018,0.00224911,0.008171397,1,0.80952381,1,0.00224911,0.019253511,0.027459898,
44.06724354,-13.14883658,-3.619298357,5.55518705,22/06/2018,0.002258492,0.006078619,1,0.80952381,1,0.002258492,0.021512004,0.029718391,
43.20967367,-12.89932697,-3.317057152,5.234695923,25/06/2018,0.002525491,-0.000325535,1,0.904761905,1,0.002525491,0.024037494,0.032243881,
42.91517851,-12.7955547,-3.237387113,5.169057106,26/06/2018,0.002983625,0.007478996,1,1,1,0.002983625,0.027021119,0.035227506,
42.62067448,-11.67395265,-3.250058247,5.103189157,27/06/2018,-0.000961111,0.007075306,1,1,1,-0.000961111,0.026060007,0.034266394,
42.31281316,-10.6156042,-3.740386962,5.019956624,28/06/2018,0.00044515,0.008826274,1,1,1,0.00044515,0.026505157,0.034711544,
42.01742938,-10.17786246,-2.829582417,4.964758144,29/06/2018,-0.002765563,0.007838459,1,1,1,-0.002765563,0.023739595,0.031945982,
41.12144951,-11.25070398,-0.951496723,4.865690298,02/07/2018,0.002349909,0.009966935,1,1,1,0.002349909,0.026089504,0.034295891,
40.80699755,-11.8144213,-0.665090443,4.89886088,03/07/2018,0.000181813,0.012520355,-1,1,1,0.000181813,0.026271317,0.034477704,
40.46035987,-11.59366195,-0.508645641,4.945585541,04/07/2018,6.05E-05,0.010361135,-1,1,1,6.05E-05,0.026331849,0.034538236,
40.1428859,-11.01329559,-0.115927188,5.006459541,05/07/2018,0.000586803,0.005095141,-1,0.904761905,1,0.000586803,0.026918652,0.035125039,
39.85138936,-9.851725515,1.05447375,5.108052396,06/07/2018,0.004132247,0.006418736,-1,0.80952381,1,0.004132247,0.031050899,0.039257286,
39.00349025,-9.112797064,2.239133757,5.421156393,09/07/2018,-0.000123128,0.006363261,-1,0.714285714,1,-0.000123128,0.030927772,0.039134159,
38.69968288,-10.35698206,1.73887709,5.525703224,10/07/2018,-0.001246434,0.014968798,-1,0.619047619,1,-0.001246434,0.029681338,0.037887725,
38.40385431,-10.26119224,1.950035686,5.636158727,11/07/2018,-0.001207232,0.020931094,-1,0.523809524,1,-0.001207232,0.028474106,0.036680493,
38.12378072,-10.51075706,2.199933415,5.726453428,12/07/2018,0.000634754,0.021871926,-1,0.428571429,1,0.000634754,0.02910886,0.037315247,
37.84238501,-10.31356,2.085858709,5.816909531,13/07/2018,-0.000853052,0.019468701,-1,0.333333333,1,-0.000853052,0.028255808,0.036462195,
36.97979056,-10.49854991,2.308646368,6.047423235,16/07/2018,-0.00190509,0.015611704,-1,0.238095238,1,-0.00190509,0.026350718,0.034557105,
36.68986642,-9.954169038,2.019600951,6.107211322,17/07/2018,0.004064351,0.016502497,-1,0.142857143,1,0.004064351,0.030415069,0.038621456,
36.38970189,-8.235608959,-0.715344569,6.0733896,18/07/2018,0.001659622,0.020305503,-1,0.047619048,1,0.001659622,0.032074691,0.040281078,
36.09598414,-8.758291733,-0.325516926,6.053492814,19/07/2018,0.000354192,0.020113004,-1,-0.047619048,0,0,0.032074691,0.04063527,
35.81332019,-8.687863998,0.181140954,6.055145812,20/07/2018,-0.00307837,0.014070394,-1,-0.142857143,0,0,0.032074691,0.0375569,
34.99997862,-8.600730822,0.29537452,6.036017224,23/07/2018,0.000332888,0.012706053,-1,-0.238095238,0,0,0.032074691,0.037889788,
34.71222005,-8.972035498,0.460811326,6.023730076,24/07/2018,0.000432712,0.019622116,-1,-0.333333333,0,0,0.032074691,0.038322501,
34.38029481,-7.983143864,-0.025540528,5.994524385,25/07/2018,-0.00342053,0.012416315,-1,-0.428571429,0,0,0.032074691,0.034901971,
34.06345729,-7.680957249,0.2497246,5.966384133,26/07/2018,0.006843419,0.012446884,-1,-0.523809524,0,0,0.032074691,0.04174539,
33.78011153,-7.96982085,-0.363318344,5.914972053,27/07/2018,4.15E-05,0.012549947,-1,-0.619047619,0,0,0.032074691,0.04178685,
32.95968275,-7.968243633,-0.436673861,5.762403986,30/07/2018,-0.001014595,0.011400543,-1,-0.714285714,0,0,0.032074691,0.040772255,
32.71157669,-8.248817153,-0.89906433,5.684527081,31/07/2018,0.001362094,0.006272098,-1,-0.80952381,0,0,0.032074691,0.04213435,
32.42133787,-8.324035711,-1.244528247,5.565778358,01/08/2018,0.002310289,0.008740508,-1,-0.904761905,0,0,0.032074691,0.044444639,
32.14521561,-8.315633444,-0.888453136,5.435552379,02/08/2018,0.002613952,0.009357117,-1,-1,0,0,0.032074691,0.047058591,
31.84383711,-6.652729622,-3.81707085,5.234292802,03/08/2018,-0.001572417,0.013856095,1,-1,0,0,0.032074691,0.045486174,
30.97547414,-7.685837356,-4.318195091,4.664926859,06/08/2018,-0.001133746,0.014116981,1,-1,0,0,0.032074691,0.044352427,
30.68481994,-7.785163044,-4.261602193,4.476465476,07/08/2018,0.001200467,0.015890289,1,-0.904761905,0,0,0.032074691,0.045552895,
30.40067057,-7.719428651,-4.458272543,4.296593222,08/08/2018,-0.001301909,0.011263112,1,-0.80952381,0,0,0.032074691,0.044250986,
30.1210616,-7.876844552,-4.718153302,4.108627612,09/08/2018,0.007398305,0.006666418,1,-0.714285714,0,0,0.032074691,0.051649291,
29.87346028,-7.700535353,-3.92492107,3.948046634,10/08/2018,0.00659705,0.006536136,1,-0.619047619,0,0,0.032074691,0.058246341,
29.16385107,-7.471406679,-3.73622565,3.507768233,13/08/2018,8.78E-05,0.008554403,1,-0.523809524,0,0,0.032074691,0.058334121,
28.87057564,-5.852039299,-2.448397595,3.378814934,14/08/2018,-0.004308315,0.003551997,1,-0.428571429,0,0,0.032074691,0.054025806,
28.59906356,-6.76779636,-1.721238878,3.274590468,15/08/2018,0.000207354,0.000127237,1,-0.333333333,0,0,0.032074691,0.05423316,
28.30544902,-5.163948394,-3.3835299,3.10454268,16/08/2018,0.002550415,-0.006930627,1,-0.238095238,0,0,0.032074691,0.056783575,
28.02836749,-4.497547296,-3.30353189,2.93313825,17/08/2018,0.004157198,-0.002628172,1,-0.142857143,0,0,0.032074691,0.060940773,
27.25309526,-4.469778087,-3.13429595,2.467234779,20/08/2018,-0.003270869,0.002990147,1,-0.047619048,0,0,0.032074691,0.057669904,
27.01636363,-4.458748536,-3.145866342,2.325106106,21/08/2018,-0.005709722,-0.004350138,1,0.047619048,1,-0.005709722,0.02636497,0.051960182,
26.78198873,-4.446916461,-3.034450389,2.190442326,22/08/2018,-0.000931629,-0.008078679,1,0.142857143,1,-0.000931629,0.025433341,0.051028554,
26.52742604,-3.318096551,-3.099231127,2.070205185,23/08/2018,0.003495534,-0.007599307,-1,0.238095238,1,0.003495534,0.028928875,0.054524087,
26.29980424,-3.610243969,-2.809316161,1.955075763,24/08/2018,-0.000362382,-0.00840097,-1,0.333333333,1,-0.000362382,0.028566493,0.054161705,
25.61628154,-1.957391137,-1.898674504,1.678935822,27/08/2018,7.20E-05,-0.005756763,-1,0.333333333,1,7.20E-05,0.028638521,0.054233734,
25.37688315,-2.748171457,-1.841840517,1.621905827,28/08/2018,-0.000911532,0.000282828,-1,0.333333333,1,-0.000911532,0.027726989,0.053322202,
25.16782017,-3.514067332,-1.449046803,1.580731073,29/08/2018,0.00021269,0.002107226,1,0.333333333,1,0.00021269,0.02793968,0.053534892,
24.94857235,-3.695171343,-1.815773327,1.518310484,30/08/2018,-0.002818156,-0.005419959,-1,0.333333333,1,-0.002818156,0.025121524,0.050716737,
24.75359378,-4.319864864,-2.038907396,1.491827188,31/08/2018,0.005082362,-0.006732427,1,0.428571429,1,0.005082362,0.030203887,0.055799099,
24.13975313,-4.516494123,-1.95026637,1.390360355,03/09/2018,-0.000955808,-0.015464716,1,0.428571429,1,-0.000955808,0.029248078,0.054843291,
23.91195937,-7.292580439,-0.079349944,1.414006974,04/09/2018,0.003365232,-0.014357971,1,0.523809524,1,0.003365232,0.03261331,0.058208523,
23.67734659,-7.403511906,-0.044032927,1.453342772,05/09/2018,0.001461353,-0.014085869,1,0.523809524,1,0.001461353,0.034074663,0.059669876,
23.44764872,-8.642695752,-0.233320419,1.478987923,06/09/2018,0.000471399,-0.019336507,1,0.523809524,1,0.000471399,0.034546062,0.060141275,
23.20358592,-9.536393416,-0.951548398,1.475909674,07/09/2018,0.002771128,-0.02140041,1,0.523809524,1,0.002771128,0.037317191,0.062912403,
22.50622005,-9.347916097,-0.827229499,1.46981538,10/09/2018,0.002000356,-0.01935401,1,0.523809524,1,0.002000356,0.039317547,0.064912759,
22.27853773,-9.786326564,-0.890227721,1.459838975,11/09/2018,-4.25E-05,-0.016829478,1,0.523809524,1,-4.25E-05,0.039275044,0.064870257,
22.0459671,-10.65988346,-1.564123745,1.41640129,12/09/2018,-0.002290048,-0.010484004,1,0.523809524,1,-0.002290048,0.036984996,0.062580209,
21.81278011,-9.118803316,-2.074774447,1.336063341,13/09/2018,-0.004795052,-0.010405672,1,0.523809524,1,-0.004795052,0.032189945,0.057785157,
21.53355334,-9.24425094,-1.977998047,1.238497938,14/09/2018,-0.000874345,-0.00699988,1,0.523809524,1,-0.000874345,0.0313156,0.056910812,
20.74277937,-8.58110918,-2.129451323,0.983505568,17/09/2018,-0.002900666,-0.005742729,1,0.523809524,1,-0.002900666,0.028414934,0.054010146,
20.49126966,-8.672720618,-1.980804018,0.915774958,18/09/2018,0.001031586,-0.007383863,1,0.523809524,1,0.001031586,0.029446519,0.055041732,
20.23635497,-8.180490178,-1.480166258,0.873172616,19/09/2018,-9.14E-05,-0.001426865,1,0.523809524,1,-9.14E-05,0.029355117,0.054950329,
19.99727691,-8.581998827,-0.929093371,0.851859569,20/09/2018,-0.008271913,-0.000504094,1,0.523809524,1,-0.008271913,0.021083203,0.046678416,
19.71794208,-10.03514175,-1.248395459,0.818438275,21/09/2018,-0.000233008,-0.00056551,1,0.523809524,1,-0.000233008,0.020850195,0.046445408,
18.90926922,-9.216748255,-1.002925742,0.738355169,24/09/2018,0.00011699,-0.004062173,1,0.523809524,1,0.00011699,0.020967185,0.046562398,
18.64737027,-9.38272315,-0.793178982,0.732216611,25/09/2018,-0.000729634,-0.00299942,1,0.619047619,1,-0.000729634,0.020237552,0.045832764,
18.38808396,-9.25065992,-0.891896458,0.721829332,26/09/2018,0.001732675,-0.011765995,-1,0.714285714,1,0.001732675,0.021970226,0.047565439,
18.15259572,-8.588406128,-1.02362637,0.717697601,27/09/2018,0.006252282,-0.008580425,-1,0.80952381,1,0.006252282,0.028222508,0.053817721,
17.93317814,-9.410770191,-2.115415721,0.680043922,28/09/2018,-0.000993758,-0.003758307,-1,0.80952381,1,-0.000993758,0.02722875,0.052823963,
17.17742089,-8.100856934,-2.784063183,0.459569735,01/10/2018,-0.002444823,0.000700388,-1,0.714285714,1,-0.002444823,0.024783928,0.05037914,
16.89138942,-7.977828383,-2.752082059,0.378661017,02/10/2018,-0.002268277,0.000633796,-1,0.714285714,1,-0.002268277,0.022515651,0.048110864,
16.6136824,-12.28321662,-0.574825341,0.387268856,03/10/2018,-0.005367057,-0.001156595,-1,0.619047619,1,-0.005367057,0.017148594,0.042743807,
16.36806793,-12.59970738,-0.212954275,0.402941788,04/10/2018,0.002568098,-0.002440925,-1,0.523809524,1,0.002568098,0.019716692,0.045311905,
16.13216451,-10.62840709,-0.239484935,0.399159135,05/10/2018,0.0007435,-0.000592139,-1,0.428571429,1,0.0007435,0.020460193,0.046055405,
15.45770075,-10.61851735,-0.488968696,0.381152871,08/10/2018,-0.002479509,0.000478091,-1,0.333333333,1,-0.002479509,0.017980684,0.043575897,
15.2342558,-10.51315418,-0.711852307,0.362672049,09/10/2018,-6.35E-05,-0.003570983,-1,0.238095238,1,-6.35E-05,0.017917136,0.043512349,
15.01851438,-10.21356299,-0.094970123,0.368290468,10/10/2018,0.002003898,-0.00467702,-1,0.142857143,1,0.002003898,0.019921034,0.045516247,
14.80561695,-8.266205747,-1.336065508,0.350084633,11/10/2018,0.000234484,-0.003728096,-1,0.047619048,1,0.000234484,0.020155518,0.045750731,
14.59792691,-7.349803175,-1.240922501,0.391889946,12/10/2018,0.001550423,0.002580218,-1,-0.047619048,0,0,0.020155518,0.047301153,
14.00009643,-5.55695519,-2.34545472,0.453222882,15/10/2018,-0.000796013,0.00075629,-1,-0.142857143,0,0,0.020155518,0.04650514,
13.81405279,-8.116181253,-2.311388307,0.446192425,16/10/2018,0.000505125,-0.001683905,-1,-0.238095238,0,0,0.020155518,0.047010266,
13.61449676,-7.514501455,-2.866599895,0.415624183,17/10/2018,0.002288737,0.007239981,-1,-0.333333333,0,0,0.020155518,0.049299003,
13.39189803,-7.570792685,-3.839199725,0.347494622,18/10/2018,-0.001732537,0.012448899,1,-0.428571429,0,0,0.020155518,0.047566466,
13.11629785,-7.49842566,-4.531320817,0.230295036,19/10/2018,-0.002314915,0.016402526,1,-0.523809524,0,0,0.020155518,0.045251551,
12.3485778,-7.261045857,-4.270706576,-0.099341668,22/10/2018,0.000689763,0.015269035,1,-0.523809524,0,0,0.020155518,0.045941314,
12.11145144,-7.193704915,-4.245908791,-0.201815383,23/10/2018,5.56E-05,0.020771465,1,-0.523809524,0,0,0.020155518,0.045996887,
11.80517592,-9.194714015,-6.82826097,-0.400973851,24/10/2018,-0.004226296,0.013749311,-1,-0.523809524,0,0,0.020155518,0.041770591,
11.46673586,-9.034430893,-6.987923202,-0.62373155,25/10/2018,0.002795427,0.017317848,-1,-0.523809524,0,0,0.020155518,0.044566019,
11.14544031,-9.056397679,-6.68617055,-0.832258714,26/10/2018,-0.002514293,0.018051071,-1,-0.619047619,0,0,0.020155518,0.042051726,
10.25704372,-8.661038368,-6.351654352,-1.39495494,29/10/2018,0.002191812,0.016365522,-1,-0.619047619,0,0,0.020155518,0.044243538,
9.960369642,-11.43528733,-8.043119992,-1.614901813,30/10/2018,0.002377295,0.014183363,-1,-0.619047619,0,0,0.020155518,0.046620833,
9.644025504,-13.15983873,-7.929701446,-1.875390717,31/10/2018,0.002190419,0.019566393,-1,-0.619047619,0,0,0.020155518,0.048811252,
9.315248379,-11.84834936,-8.715673296,-2.142303943,01/11/2018,-0.005433649,0.017211537,-1,-0.619047619,0,0,0.020155518,0.043377602,
8.956275917,-13.03678962,-7.617444886,-2.386242576,02/11/2018,0.000777707,0.017318967,-1,-0.619047619,0,0,0.020155518,0.04415531,
7.966057488,-13.52135781,-6.732026434,-3.026924931,05/11/2018,-0.000540829,0.018598853,-1,-0.619047619,0,0,0.020155518,0.04361448,
7.637198043,-11.70255009,-5.801350764,-3.17450854,06/11/2018,-0.000630723,0.017631477,-1,-0.619047619,0,0,0.020155518,0.042983758,
7.320652707,-11.85298486,-5.764700231,-3.319203143,07/11/2018,0.001006682,0.018666416,-1,-0.619047619,0,0,0.020155518,0.043990439,
7.003776497,-11.99073993,-6.477907964,-3.463713032,08/11/2018,-0.002045175,0.016789872,-1,-0.619047619,0,0,0.020155518,0.041945264,
6.714710685,-12.69657325,-6.765328902,-3.612129948,09/11/2018,-0.000871553,0.018712745,-1,-0.619047619,0,0,0.020155518,0.041073711,
5.917395412,-12.06149865,-6.317896128,-4.000848461,12/11/2018,0.002499346,0.008675916,-1,-0.619047619,0,0,0.020155518,0.043573057,
5.646844372,-11.55239703,-6.250439742,-4.130576411,13/11/2018,0.005512301,0.011267657,-1,-0.619047619,0,0,0.020155518,0.049085358,
5.297964417,-11.58890992,-6.680605759,-4.262892037,14/11/2018,-0.001318803,0.016147736,-1,-0.619047619,0,0,0.020155518,0.047766556,
4.971795876,-12.01437537,-6.16113873,-4.371149999,15/11/2018,-0.000151458,0.005918428,-1,-0.619047619,0,0,0.020155518,0.047615098,
4.6491449,-12.12121777,-5.88205467,-4.494843107,16/11/2018,0.007191349,0.001026389,-1,-0.619047619,0,0,0.020155518,0.054806447,
3.74688104,-10.6474988,-6.594538839,-4.874076533,19/11/2018,0.002894003,-0.006729296,-1,-0.619047619,0,0,0.020155518,0.05770045,
3.454624405,-10.56463697,-6.387371262,-5.011135942,20/11/2018,0.004643391,-0.004439962,1,-0.714285714,0,0,0.020155518,0.06234384,
3.159023842,-9.469299033,-7.11363073,-5.164974593,21/11/2018,-0.001077918,-0.006612342,1,-0.80952381,0,0,0.020155518,0.061265923,
2.873871357,-9.373515537,-7.009909954,-5.306726871,22/11/2018,0.001276134,-0.002319679,1,-0.80952381,0,0,0.020155518,0.062542057,
2.535549585,-10.97822948,-8.144138662,-5.474952403,23/11/2018,-0.004226727,-0.003843415,1,-0.80952381,0,0,0.020155518,0.058315329,
1.587336508,-10.71446759,-8.084691175,-5.919053277,26/11/2018,0.001054245,-0.007180124,1,-0.714285714,0,0,0.020155518,0.059369574,
1.285843536,-10.66736381,-8.056749351,-6.039019921,27/11/2018,0.002925035,-0.006413199,1,-0.619047619,0,0,0.020155518,0.062294609,
0.990530323,-9.978795544,-8.524705395,-6.172537994,28/11/2018,0.000691746,-0.007076617,1,-0.523809524,0,0,0.020155518,0.062986355,
0.697251296,-9.086618254,-7.655585824,-6.272856947,29/11/2018,8.26E-06,-0.006625808,1,-0.428571429,0,0,0.020155518,0.062994615,
0.440599751,-10.34970965,-8.393944267,-6.394547379,30/11/2018,-5.06E-05,-0.00519002,1,-0.333333333,0,0,0.020155518,0.062943996,
-0.331351101,-11.00529262,-6.702457966,-6.65612914,03/12/2018,-0.001577149,-0.00230863,1,-0.238095238,0,0,0.020155518,0.061366846,
-0.630090631,-10.87988091,-6.682265308,-6.711202035,04/12/2018,-0.000433399,-0.000696682,1,-0.142857143,0,0,0.020155518,0.060933447,
-0.939536396,-10.02679183,-6.499489753,-6.742618772,05/12/2018,0.000649163,-0.000466657,1,-0.047619048,0,0,0.020155518,0.061582611,
-1.268541135,-9.711445358,-6.262767632,-6.765679425,06/12/2018,3.93E-05,-0.00558096,1,0.047619048,1,3.93E-05,0.020194824,0.061621916,
-1.617686656,-9.001902569,-6.399341174,-6.828923514,07/12/2018,-0.001010237,-0.000968579,1,0.142857143,1,-0.001010237,0.019184587,0.06061168,
-2.627978607,-9.312426732,-6.883226565,-7.024535481,10/12/2018,-0.002748097,-0.013111369,1,0.238095238,1,-0.002748097,0.01643649,0.057863582,
-2.985247915,-8.153200663,-6.654028327,-7.0936484,11/12/2018,0.00442222,-0.004646577,1,0.333333333,1,0.00442222,0.02085871,0.062285802,
-3.288300686,-7.868915727,-6.384398297,-7.09154172,12/12/2018,-0.004524528,-0.006647662,1,0.428571429,1,-0.004524528,0.016334182,0.057761274,
-3.572553766,-8.470715508,-5.799532687,-7.074367052,13/12/2018,0.001272939,-0.01116226,1,0.523809524,1,0.001272939,0.017607121,0.059034213,
-3.97273019,-13.87090092,-8.790879467,-7.180532754,14/12/2018,0.004728621,-0.002788732,1,0.619047619,1,0.004728621,0.022335741,0.063762834,
-5.097451042,-11.8260493,-9.513750597,-7.521803286,17/12/2018,-0.003037959,-7.22E-05,1,0.714285714,1,-0.003037959,0.019297782,0.060724875,
-5.491856,-13.42851669,-8.879347538,-7.643962747,18/12/2018,-0.001998036,0.003489614,1,0.80952381,1,-0.001998036,0.017299746,0.058726839,
-5.897805138,-13.25725731,-9.067232422,-7.760332764,19/12/2018,-0.003112295,-1.57E-05,1,0.904761905,1,-0.003112295,0.014187452,0.055614544,
-6.272716039,-12.88056628,-8.870899836,-7.868676579,20/12/2018,0.001211416,0.001466941,1,1,1,0.001211416,0.015398868,0.056825961,
-6.638003731,-12.06230463,-9.929571419,-8.014338718,21/12/2018,-0.000896246,0.000747723,1,1,1,-0.000896246,0.014502622,0.055929715,
-7.619324842,-11.6567711,-9.501613546,-8.408030331,24/12/2018,6.59E-05,0.002852917,1,1,1,6.59E-05,0.014568558,0.05599565,
-7.911923029,-11.52273625,-9.369346662,-8.525787005,25/12/2018,-0.000469491,-0.00222969,1,1,1,-0.000469491,0.014099066,0.055526159,
-8.193667002,-11.48669827,-9.171541015,-8.62916805,26/12/2018,-0.000411674,0.002971285,1,1,1,-0.000411674,0.013687392,0.055114484,
-8.464661916,-10.95796851,-9.358159658,-8.758137016,27/12/2018,0.001458671,0.003144102,1,1,1,0.001458671,0.015146063,0.056573156,
-8.720178743,-10.83805779,-9.18353049,-8.891693654,28/12/2018,-0.000655158,0.002215944,1,1,1,-0.000655158,0.014490905,0.055917998,
-9.427348215,-10.02312739,-9.160263102,-9.283374691,31/12/2018,0.00040019,-0.001243279,1,1,1,0.00040019,0.014891095,0.056318188,
-9.665851076,-9.921313916,-9.038531658,-9.424035277,01/01/2019,-0.000141361,-0.004687565,1,1,1,-0.000141361,0.014749734,0.056176826,
-9.970196771,-9.769974253,-8.919123954,-9.584562052,02/01/2019,0.002447991,-0.006884453,1,1,1,0.002447991,0.017197725,0.058624817,
-10.2874729,-9.018533104,-9.276157491,-9.745822954,03/01/2019,0.002261111,-0.005598607,1,1,1,0.002261111,0.019458836,0.060885928,
-10.64483484,-12.68209883,-7.802457251,-9.858274527,04/01/2019,0.000269331,0.002511964,1,1,1,0.000269331,0.019728167,0.06115526,
-11.61878363,-11.10542425,-7.726761441,-10.14705619,07/01/2019,-0.00612454,-0.000553199,1,1,1,-0.00612454,0.013603627,0.05503072,
-11.97426785,-14.13627718,-9.055013968,-10.28415766,08/01/2019,0.001864284,0.005116206,1,1,1,0.001864284,0.015467911,0.056895004,
-12.30997379,-13.93060561,-9.059871608,-10.41292132,09/01/2019,-0.007720571,-0.00014931,1,1,1,-0.007720571,0.007747341,0.049174433,
-12.62045083,-14.79710917,-9.072691431,-10.52315535,10/01/2019,0.003940265,-0.001225332,1,1,1,0.003940265,0.011687605,0.053114698,
-12.95516665,-15.19020918,-9.156116372,-10.69991969,11/01/2019,-0.000728147,-0.004628027,1,1,1,-0.000728147,0.010959458,0.052386551,
-13.89727483,-15.11761739,-9.128754578,-11.18046896,14/01/2019,0.000214023,-0.009600501,1,1,1,0.000214023,0.011173482,0.052600574,
-14.2156637,-14.4112851,-9.382093728,-11.33276543,15/01/2019,0.005335569,-0.012271937,1,1,1,0.005335569,0.01650905,0.057936143,
-14.53391251,-14.6048115,-9.092994445,-11.46756205,16/01/2019,0.000718511,-0.01247618,1,1,1,0.000718511,0.017227561,0.058654654,
-14.83778412,-15.0089241,-8.589261939,-11.59371288,17/01/2019,0.000449505,-0.010720538,1,1,1,0.000449505,0.017677066,0.059104159,
-15.13235872,-13.96043742,-8.868022882,-11.71082688,18/01/2019,-0.002293939,-0.00976094,1,1,1,-0.002293939,0.015383127,0.056810219,
-15.95425316,-13.46471062,-8.544327215,-12.00472924,21/01/2019,0.000586437,-0.008697419,1,1,1,0.000586437,0.015969564,0.057396656,
-16.21480788,-12.90012765,-8.173341171,-12.03909533,22/01/2019,-0.000653283,-0.010964434,1,1,1,-0.000653283,0.015316281,0.056743373,
-16.50947422,-12.75333379,-8.696419958,-12.10049193,23/01/2019,0.001635702,-0.0056983,1,1,1,0.001635702,0.016951983,0.058379076,
-16.87443528,-17.05170101,-8.927767896,-12.17527929,24/01/2019,-0.005494281,-0.010198858,1,1,1,-0.005494281,0.011457702,0.052884795,
-17.25702921,-18.19946759,-9.538463384,-12.2774593,25/01/2019,0.006659645,-0.008445228,1,1,1,0.006659645,0.018117347,0.05954444,
-18.27892114,-17.47539591,-9.181354827,-12.54509976,28/01/2019,-0.00048234,-0.008934239,1,1,1,-0.00048234,0.017635008,0.0590621,
-18.59381401,-16.9325084,-9.270212086,-12.63159411,29/01/2019,-0.000527968,-0.00470062,-1,1,1,-0.000527968,0.01710704,0.058534132,
-18.95856606,-17.78206549,-8.866164043,-12.7108208,30/01/2019,-0.003600585,-0.003330216,-1,1,1,-0.003600585,0.013506455,0.054933547,
-19.33398989,-18.10133567,-8.309978531,-12.76761303,31/01/2019,-0.000996295,-0.00236677,-1,0.904761905,1,-0.000996295,0.01251016,0.053937252,
-19.80004938,-22.03866761,-3.943478649,-12.70820627,01/02/2019,6.42E-05,-0.005120024,-1,0.80952381,1,6.42E-05,0.012574383,0.054001475,
-21.0779125,-19.55604595,-5.622915388,-12.59632446,04/02/2019,0.001555177,-0.006873455,-1,0.714285714,1,0.001555177,0.01412956,0.055556653,
-21.57426744,-17.94583545,-5.155024198,-12.58872898,05/02/2019,0.001986031,-0.005247815,-1,0.619047619,1,0.001986031,0.016115591,0.057542684,
-22.03543151,-18.88749424,-5.258190991,-12.55992311,06/02/2019,-0.001200878,-0.005011841,-1,0.523809524,1,-0.001200878,0.014914713,0.056341805,
-22.47574885,-19.16179839,-6.308058385,-12.56752135,07/02/2019,-0.002051166,-0.005840001,-1,0.428571429,1,-0.002051166,0.012863547,0.054290639,
-22.89949531,-19.18377051,-6.527938421,-12.58553473,08/02/2019,-0.001325252,-0.003439876,-1,0.333333333,1,-0.001325252,0.011538295,0.052965387,
-24.02560275,-18.45762625,-6.448087293,-12.57160779,11/02/2019,-0.001804168,0.003693678,-1,0.238095238,1,-0.001804168,0.009734127,0.051161219,
-24.38835924,-17.80049479,-6.810789924,-12.58208341,12/02/2019,-0.003188673,0.001329632,-1,0.142857143,1,-0.003188673,0.006545454,0.047972547,
-24.76725168,-17.96450622,-7.10047799,-12.64399463,13/02/2019,0.000363095,0.004683288,-1,0.047619048,1,0.000363095,0.006908549,0.048335642,
-25.20980231,-11.19126659,-12.5829873,-12.83838144,14/02/2019,-0.001952925,0.005665497,-1,-0.047619048,0,0,0.006908549,0.046382716,
-25.66378454,-9.193533031,-13.64992771,-13.06054764,15/02/2019,0.000245262,0.006924643,-1,-0.142857143,0,0,0.006908549,0.046627978,
-26.8668236,-9.039229867,-13.0003672,-13.65112923,18/02/2019,-0.000538297,0.010990459,-1,-0.238095238,0,0,0.006908549,0.046089681,
