,index,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret
90000,107500,-0.21017704287918249,0.009083434234371772,0.012391680277932198,-0.40534284168821827,0.20346301596305888,-0.13244269565897246,0.0,0.0,1,9.094956741977157,2017-03-03 04:00:00,1.0521,-9.504348246472394e-05
90001,107501,-0.2273979232679282,0.005891041177654551,0.010214774912294174,-0.391042851890995,0.2027638984844944,-0.13246701879999453,0.0,0.0,1,9.453618485712095,2017-03-03 05:00:00,1.052,-9.50525165869312e-05
90002,107502,-0.2614632371874845,-0.0015833734351820956,0.005386967268850967,-0.3819631184292631,0.20203411808013136,-0.132496220391938,0.0,0.0,1,7.5547623770542485,2017-03-03 06:00:00,1.0518,-0.0001901321424113353
90003,107503,-0.10705651829357847,0.03386509138263256,0.027081401012216712,-0.3587025684336034,0.20147211341739907,-0.13250338405228312,1.0,0.0,0,8.617526239406327,2017-03-03 07:00:00,1.0526,0.0007603117644346817
90004,107504,-0.18460318058580102,0.017722481282829664,0.016939588497316593,-0.3459833902179049,0.20083863582198067,-0.1325208352375313,1.0,0.0,0,10.717384353742172,2017-03-03 08:00:00,1.0522,-0.00038008362297169135
90005,107505,-0.238021518986137,0.005917686836306121,0.009454458583820984,-0.3401324559540262,0.2001541162231916,-0.13254586898287085,1.0,0.0,0,11.301247118782182,2017-03-03 09:00:00,1.0519,-0.0002851575514783849
90006,107506,-0.2691510373242397,-0.0015623483656512444,0.00462530928811047,-0.3381077014956372,0.1994388130610893,-0.13257578325686692,1.0,0.0,0,8.797736990614942,2017-03-03 10:00:00,1.0517,-0.0001901502192456703
90007,107507,0.11074102720716837,0.08536754546835265,0.05816742382583682,-0.2985360982764202,0.1991290572899055,-0.13255132985851195,1.0,0.0,0,8.19838949428757,2017-03-03 11:00:00,1.0537,0.0018998770794991797
90008,107508,0.13333278587085748,0.09480243817362918,0.0639244393842656,-0.2613575549759916,0.19886457530297583,-0.13252105779557255,1.0,0.0,0,5.570057083366909,2017-03-03 12:00:00,1.0539,0.00018978933440910037
90009,107509,0.47201968232122177,0.17714658111623247,0.11479229435001402,-0.19475920164467148,0.1989819704010544,-0.13243918140201189,0.5,0.5,0,8.575360647510964,2017-03-03 13:00:00,1.0558,0.0018012044496248313
90010,107510,0.6430214638125432,0.22491073885919438,0.14440376630678334,-0.11880208250361957,0.19931935826958,-0.1323273219615068,0.5,0.5,0,8.224940519517128,2017-03-03 14:00:00,1.0569,0.0010413216257856713
90011,107511,0.41590942250299445,0.18243083910349644,0.11826534359526711,-0.07410467894454603,0.1994585537113094,-0.13224210338042608,0.5,0.5,0,10.13834749410412,2017-03-03 15:00:00,1.0559,-0.0009466112028328476
90012,107512,0.4654522941705758,0.20014892332782935,0.12930115676623063,-0.029368144293501368,0.19967880625398898,-0.13214576099648506,0.5,0.5,0,12.3194245402151,2017-03-03 16:00:00,1.0563,0.0003787520166477834
90013,107513,0.23487303383774316,0.153454251265078,0.10051056349450017,-0.012428047778942323,0.1996820319059004,-0.1320787410775151,0.5,0.5,0,11.501566017637973,2017-03-03 17:00:00,1.0552,-0.001041913426011773
90014,107514,0.41010572711037085,0.19700938182158975,0.12749091211109445,0.020408066230475853,0.1998864699562427,-0.131984390400399,0.0,1.0,0,10.570033034121156,2017-03-03 18:00:00,1.0562,0.0009472388697280497
90015,107515,0.7798432320802715,0.28762746845783255,0.18366744487944192,0.08665767417218238,0.20050848849709318,-0.13183308494785737,0.0,1.0,0,10.176264475906583,2017-03-03 19:00:00,1.0583,0.0019862858268460053
90016,107516,1.0355920967727184,0.3565126378223216,0.2265399094264012,0.1711129169992169,0.20144534840146802,-0.1316383831999228,0.0,1.0,0,7.858505564820931,2017-03-03 20:00:00,1.0599,0.0015107169335304704
90017,107517,1.29692775491693,0.4294766107251357,0.2720482625725369,0.2722980707268577,0.20271416457424274,-0.13139764465004097,0.0,1.0,0,5.424635159222654,2017-03-03 21:00:00,1.0616,0.0016026399847885592
90018,107518,1.3504708328381179,0.45716126248218697,0.2896439050671572,0.36768836626049844,0.2041038481874169,-0.13113925601976534,0.0,1.0,0,5.424635159222654,2017-03-03 22:00:00,1.06225,0.0006120959769230215
90019,107519,1.2836977814731014,0.45687309079314636,0.28996479740995995,0.4461118619681204,0.20548445412423655,-0.13088077812591925,0.0,0.0,1,7.334383673831097,2017-03-03 23:00:00,1.06225,0.0
90020,107520,1.2151228022686054,0.45444364104597823,0.28895754303050014,0.5094814567242182,0.2068461412425191,-0.13062356017280138,0.0,0.0,1,7.684973264701987,2017-03-06 00:00:00,1.0622,-4.707100662205282e-05
90021,107521,0.9769985806129063,0.41125976399490727,0.26270804688059174,0.5427477382458202,0.20800064817641592,-0.13039324200877517,0.0,0.0,1,8.456303506116143,2017-03-06 01:00:00,1.0612,-0.0009418857247142988
90022,107522,0.8483804462942464,0.3896671913688812,0.2497576369029301,0.5603743750990112,0.209048924216138,-0.13017629076268644,0.0,0.0,1,9.496010592573539,2017-03-06 02:00:00,1.0607,-0.0004712757521599941
90023,107523,0.8215585692209059,0.3895985879088715,0.2501012765596805,0.5743199275811669,0.21009105332054914,-0.12995918907564133,0.0,0.0,1,9.820006941614636,2017-03-06 03:00:00,1.0607,0.0
90024,107524,0.7783506215856913,0.38524139241205696,0.2477870056171996,0.5833550695373967,0.21110724930678446,-0.12974463746975878,0.0,0.0,1,10.593651984706806,2017-03-06 04:00:00,1.0606,-9.428180839491512e-05
90025,107525,0.6638718852514345,0.36373667060435066,0.23484207275467667,0.5809235422181065,0.21201839091570546,-0.12954343566010543,0.0,0.0,1,10.161134357507844,2017-03-06 05:00:00,1.0601,-0.00047154242397757373
90026,107526,0.7051724986309851,0.3766287855057705,0.2431703532613792,0.5838372975596071,0.2129840756688099,-0.1293339557163915,0.0,0.0,1,12.01478934265205,2017-03-06 06:00:00,1.0604,0.0002829521358184497
90027,107527,0.6137723610666794,0.35944404340776986,0.23288318042414716,0.5782045577389053,0.21386495879509324,-0.12913512112550485,1.0,0.0,0,10.27638938249654,2017-03-06 07:00:00,1.06,-0.00037728730875760674
90028,107528,0.5836483377278211,0.35518951471481974,0.23057900527203617,0.5710812078554921,0.21472129190445338,-0.1289388106814644,1.0,0.0,0,5.225151211182898,2017-03-06 08:00:00,1.0599,-9.43440729035891e-05
